bed_id,branch,department,bed_type,occupied_date,occupied_flag
B9470,Coimbatore,Emergency,ICU,26-07-2025,0
B9471,Chennai,General Medicine,General,03-08-2025,1
B9472,Coimbatore,Orthopedics,ICU,19-11-2025,0
B9473,Bangalore,Oncology,General,27-05-2025,0
B9474,Coimbatore,Emergency,ICU,21-11-2025,0
B9475,Chennai,Oncology,General,19-05-2025,1
B9476,Coimbatore,Orthopedics,General,09-03-2025,1
B9477,Bangalore,Pediatrics,ICU,04-09-2025,0
B9478,Coimbatore,Orthopedics,ICU,02-08-2025,1
B9479,Coimbatore,General Medicine,ICU,06-10-2025,1
B9480,Bangalore,Cardiology,General,04-07-2025,1
B9481,Chennai,Cardiology,ICU,23-09-2025,1
B9482,Coimbatore,General Medicine,ICU,08-10-2025,1
B9483,Chennai,General Medicine,General,12-02-2025,1
B9484,Chennai,Oncology,ICU,17-11-2025,0
B9485,Chennai,Emergency,General,02-01-2025,1
B9486,Chennai,Orthopedics,General,04-12-2025,1
B9487,Bangalore,General Medicine,General,30-09-2025,1
B9488,Bangalore,Oncology,General,03-03-2025,1
B9489,Bangalore,Oncology,General,23-04-2025,1
B9490,Bangalore,Cardiology,ICU,12-02-2025,1
B9491,Bangalore,Cardiology,General,07-08-2025,1
B9492,Coimbatore,General Medicine,General,08-09-2025,1
B9493,Coimbatore,Cardiology,General,26-04-2025,1
B9494,Coimbatore,Orthopedics,General,25-02-2025,1
B9495,Bangalore,General Medicine,ICU,29-04-2025,1
B9496,Bangalore,Emergency,General,01-11-2025,1
B9497,Coimbatore,Emergency,General,18-08-2025,1
B9498,Coimbatore,Pediatrics,ICU,26-02-2025,1
B9499,Bangalore,General Medicine,General,12-05-2025,0
B9500,Chennai,Orthopedics,ICU,02-09-2025,1
B9501,Bangalore,Emergency,General,17-12-2025,1
B9502,Chennai,General Medicine,General,05-10-2025,1
B9503,Coimbatore,Orthopedics,ICU,25-08-2025,0
B9504,Bangalore,Orthopedics,ICU,06-06-2025,1
B9505,Coimbatore,General Medicine,General,24-07-2025,1
B9506,Bangalore,Pediatrics,ICU,14-02-2025,0
B9507,Coimbatore,Pediatrics,General,09-05-2025,0
B9508,Coimbatore,Emergency,ICU,05-03-2025,1
B9509,Bangalore,Oncology,ICU,04-11-2025,1
B9510,Bangalore,Cardiology,General,09-02-2025,1
B9511,Coimbatore,Cardiology,ICU,21-06-2025,1
B9512,Chennai,Emergency,ICU,13-02-2025,1
B9513,Bangalore,Cardiology,ICU,26-03-2025,0
B9514,Bangalore,Oncology,ICU,01-08-2025,1
B9515,Chennai,Oncology,ICU,12-03-2025,0
B9516,Coimbatore,Cardiology,ICU,02-04-2025,1
B9517,Bangalore,Emergency,ICU,02-02-2025,1
B9518,Chennai,Pediatrics,General,06-03-2025,1
B9519,Chennai,Oncology,General,23-11-2025,1
B9520,Coimbatore,Cardiology,ICU,18-06-2025,1
B9521,Chennai,Cardiology,ICU,30-03-2025,0
B9522,Chennai,Emergency,ICU,31-10-2025,1
B9523,Bangalore,Orthopedics,General,27-03-2025,0
B9524,Coimbatore,Cardiology,ICU,06-01-2025,1
B9525,Chennai,Orthopedics,General,15-09-2025,0
B9526,Coimbatore,Oncology,General,23-03-2025,1
B9527,Coimbatore,Emergency,ICU,02-03-2025,0
B9528,Chennai,Cardiology,ICU,06-12-2025,1
B9529,Coimbatore,General Medicine,ICU,08-07-2025,1
B9530,Bangalore,Cardiology,General,01-10-2025,0
B9531,Chennai,Orthopedics,General,16-01-2025,1
B9532,Bangalore,Cardiology,ICU,12-05-2025,1
B9533,Coimbatore,General Medicine,General,12-01-2025,0
B9534,Coimbatore,Cardiology,ICU,13-07-2025,1
B9535,Coimbatore,Cardiology,ICU,05-09-2025,0
B9536,Chennai,Emergency,ICU,28-08-2025,1
B9537,Chennai,General Medicine,ICU,11-10-2025,1
B9538,Chennai,Pediatrics,General,10-09-2025,1
B9539,Bangalore,Orthopedics,General,31-03-2025,0
B9540,Coimbatore,Cardiology,General,06-02-2025,1
B9541,Bangalore,Pediatrics,ICU,01-09-2025,1
B9542,Coimbatore,Emergency,General,25-07-2025,1
B9543,Coimbatore,Pediatrics,ICU,08-04-2025,1
B9544,Chennai,Orthopedics,General,13-05-2025,1
B9545,Bangalore,General Medicine,ICU,25-11-2025,0
B9546,Bangalore,Oncology,ICU,17-11-2025,1
B9547,Coimbatore,Oncology,General,10-07-2025,1
B9548,Chennai,Pediatrics,ICU,03-07-2025,1
B9549,Chennai,Emergency,General,29-11-2025,1
B9550,Coimbatore,General Medicine,General,01-06-2025,0
B9551,Chennai,Orthopedics,ICU,20-11-2025,1
B9552,Chennai,General Medicine,General,29-12-2025,1
B9553,Bangalore,Orthopedics,ICU,29-05-2025,1
B9554,Bangalore,Pediatrics,ICU,07-06-2025,1
B9555,Coimbatore,Cardiology,General,10-05-2025,0
B9556,Chennai,Emergency,ICU,20-06-2025,1
B9557,Bangalore,Oncology,General,02-09-2025,0
B9558,Chennai,Orthopedics,ICU,01-12-2025,0
B9559,Bangalore,Cardiology,ICU,20-09-2025,1
B9560,Coimbatore,Pediatrics,ICU,18-04-2025,0
B9561,Bangalore,Cardiology,General,18-07-2025,1
B9562,Coimbatore,Oncology,General,17-05-2025,1
B9563,Coimbatore,Orthopedics,ICU,18-03-2025,1
B9564,Bangalore,Emergency,ICU,13-08-2025,1
B9565,Coimbatore,Emergency,General,08-07-2025,1
B9566,Chennai,Pediatrics,ICU,08-04-2025,1
B9567,Coimbatore,Orthopedics,ICU,16-12-2025,0
B9568,Coimbatore,Orthopedics,General,05-01-2025,0
B9569,Chennai,Orthopedics,ICU,14-01-2025,0
B9570,Bangalore,Cardiology,General,01-02-2025,0
B9571,Chennai,Orthopedics,General,17-06-2025,1
B9572,Coimbatore,General Medicine,ICU,16-07-2025,1
B9573,Chennai,Pediatrics,General,30-11-2025,1
B9574,Chennai,Emergency,General,06-03-2025,1
B9575,Coimbatore,Orthopedics,ICU,29-03-2025,1
B9576,Bangalore,Oncology,General,28-01-2025,1
B9577,Chennai,Pediatrics,General,01-12-2025,0
B9578,Bangalore,Cardiology,General,15-02-2025,1
B9579,Coimbatore,General Medicine,General,15-06-2025,0
B9580,Chennai,Orthopedics,General,09-09-2025,0
B9581,Coimbatore,Emergency,ICU,13-01-2025,1
B9582,Bangalore,Orthopedics,General,15-12-2025,1
B9583,Bangalore,Oncology,General,12-12-2025,1
B9584,Chennai,Emergency,General,07-04-2025,1
B9585,Bangalore,Emergency,General,03-05-2025,1
B9586,Coimbatore,Orthopedics,General,19-03-2025,0
B9587,Chennai,Pediatrics,General,26-09-2025,0
B9588,Bangalore,Emergency,General,15-01-2025,1
B9589,Chennai,Emergency,General,20-11-2025,0
B9590,Coimbatore,Pediatrics,General,17-06-2025,0
B9591,Chennai,Oncology,General,18-06-2025,1
B9592,Coimbatore,Emergency,General,01-08-2025,0
B9593,Bangalore,Emergency,General,04-05-2025,1
B9594,Bangalore,Cardiology,General,18-08-2025,1
B9595,Bangalore,Cardiology,ICU,31-10-2025,1
B9596,Bangalore,Cardiology,General,26-03-2025,1
B9597,Bangalore,Cardiology,ICU,23-07-2025,1
B9598,Bangalore,Orthopedics,General,26-02-2025,1
B9599,Coimbatore,Pediatrics,General,15-10-2025,1
B9600,Bangalore,Emergency,ICU,01-11-2025,1
B9601,Coimbatore,Emergency,ICU,11-05-2025,0
B9602,Coimbatore,Orthopedics,General,15-02-2025,0
B9603,Coimbatore,Orthopedics,General,10-10-2025,1
B9604,Chennai,Emergency,General,23-09-2025,0
B9605,Coimbatore,General Medicine,ICU,15-12-2025,1
B9606,Coimbatore,General Medicine,General,23-08-2025,1
B9607,Bangalore,General Medicine,General,15-10-2025,1
B9608,Bangalore,Pediatrics,General,17-09-2025,1
B9609,Chennai,Emergency,General,15-01-2025,1
B9610,Coimbatore,Emergency,ICU,23-08-2025,1
B9611,Bangalore,General Medicine,General,10-09-2025,1
B9612,Bangalore,Cardiology,General,25-11-2025,1
B9613,Bangalore,Oncology,ICU,14-05-2025,0
B9614,Bangalore,General Medicine,ICU,15-04-2025,1
B9615,Coimbatore,General Medicine,General,13-09-2025,1
B9616,Coimbatore,Emergency,General,23-08-2025,1
B9617,Coimbatore,Pediatrics,General,26-12-2025,1
B9618,Chennai,Cardiology,General,28-07-2025,1
B9619,Coimbatore,Orthopedics,General,28-11-2025,1
B9620,Bangalore,Emergency,ICU,13-04-2025,0
B9621,Chennai,Oncology,General,27-03-2025,1
B9622,Coimbatore,Orthopedics,ICU,22-10-2025,1
B9623,Chennai,Pediatrics,ICU,04-06-2025,1
B9624,Chennai,Orthopedics,ICU,29-04-2025,1
B9625,Chennai,General Medicine,General,15-10-2025,0
B9626,Chennai,Emergency,ICU,06-06-2025,0
B9627,Bangalore,General Medicine,ICU,31-05-2025,1
B9628,Chennai,Emergency,General,12-12-2025,1
B9629,Coimbatore,Cardiology,General,21-07-2025,0
B9630,Chennai,Cardiology,General,25-06-2025,1
B9631,Coimbatore,General Medicine,ICU,17-08-2025,1
B9632,Bangalore,Emergency,ICU,15-02-2025,0
B9633,Chennai,Orthopedics,General,14-06-2025,0
B9634,Bangalore,Emergency,General,26-02-2025,1
B9635,Chennai,Cardiology,General,12-03-2025,0
B9636,Coimbatore,Cardiology,ICU,19-11-2025,1
B9637,Coimbatore,Orthopedics,ICU,30-05-2025,0
B9638,Chennai,Emergency,General,28-03-2025,0
B9639,Chennai,Cardiology,ICU,10-11-2025,0
B9640,Bangalore,Orthopedics,General,27-03-2025,0
B9641,Chennai,General Medicine,General,19-08-2025,1
B9642,Bangalore,Cardiology,General,21-05-2025,1
B9643,Coimbatore,Cardiology,General,09-12-2025,1
B9644,Bangalore,Emergency,ICU,31-10-2025,0
B9645,Chennai,Pediatrics,General,03-05-2025,1
B9646,Bangalore,Oncology,General,05-04-2025,1
B9647,Coimbatore,Pediatrics,General,11-08-2025,1
B9648,Bangalore,Pediatrics,ICU,29-03-2025,0
B9649,Bangalore,Oncology,General,06-08-2025,0
B9650,Bangalore,General Medicine,General,03-07-2025,0
B9651,Bangalore,General Medicine,ICU,28-12-2025,0
B9652,Chennai,Emergency,ICU,04-08-2025,1
B9653,Coimbatore,Pediatrics,ICU,26-11-2025,0
B9654,Chennai,Cardiology,General,07-03-2025,1
B9655,Coimbatore,Cardiology,ICU,28-08-2025,0
B9656,Coimbatore,General Medicine,General,07-09-2025,1
B9657,Chennai,Pediatrics,ICU,02-02-2025,1
B9658,Bangalore,Emergency,ICU,28-09-2025,1
B9659,Chennai,Orthopedics,General,24-05-2025,1
B9660,Chennai,Emergency,General,15-06-2025,1
B9661,Coimbatore,Pediatrics,General,24-11-2025,0
B9662,Coimbatore,Oncology,General,16-05-2025,1
B9663,Bangalore,Oncology,General,09-09-2025,1
B9664,Chennai,Oncology,ICU,10-06-2025,1
B9665,Chennai,General Medicine,General,06-12-2025,1
B9666,Chennai,Orthopedics,General,04-09-2025,1
B9667,Coimbatore,General Medicine,General,08-12-2025,1
B9668,Coimbatore,Emergency,ICU,09-03-2025,1
B9669,Bangalore,Cardiology,General,17-03-2025,1
B9670,Bangalore,Pediatrics,General,19-10-2025,1
B9671,Bangalore,Pediatrics,General,05-05-2025,0
B9672,Chennai,Cardiology,ICU,15-08-2025,1
B9673,Chennai,Pediatrics,ICU,21-06-2025,1
B9674,Chennai,Orthopedics,General,11-03-2025,1
B9675,Bangalore,Orthopedics,ICU,20-07-2025,1
B9676,Bangalore,Cardiology,ICU,04-12-2025,1
B9677,Bangalore,Orthopedics,ICU,16-07-2025,1
B9678,Chennai,Oncology,General,17-11-2025,0
B9679,Chennai,Emergency,ICU,21-08-2025,1
B9680,Chennai,Oncology,General,15-02-2025,1
B9681,Bangalore,Emergency,General,13-04-2025,0
B9682,Coimbatore,Orthopedics,General,25-04-2025,1
B9683,Coimbatore,Pediatrics,ICU,28-09-2025,1
B9684,Coimbatore,General Medicine,General,27-01-2025,1
B9685,Chennai,Pediatrics,ICU,28-12-2025,1
B9686,Coimbatore,Cardiology,ICU,31-08-2025,1
B9687,Bangalore,Oncology,ICU,06-03-2025,0
B9688,Chennai,Emergency,General,25-07-2025,0
B9689,Bangalore,Cardiology,ICU,05-11-2025,0
B9690,Coimbatore,Orthopedics,General,27-09-2025,1
B9691,Coimbatore,General Medicine,General,15-06-2025,1
B9692,Bangalore,Cardiology,General,08-12-2025,0
B9693,Bangalore,Orthopedics,General,26-12-2025,1
B9694,Chennai,Emergency,General,10-10-2025,1
B9695,Bangalore,Orthopedics,ICU,26-09-2025,1
B9696,Chennai,Pediatrics,ICU,27-03-2025,0
B9697,Chennai,General Medicine,General,28-11-2025,1
B9698,Coimbatore,Cardiology,General,29-06-2025,1
B9699,Coimbatore,Cardiology,ICU,06-12-2025,1
B9700,Chennai,Emergency,ICU,26-04-2025,1
B9701,Chennai,Emergency,General,21-04-2025,1
B9702,Coimbatore,Cardiology,ICU,09-02-2025,1
B9703,Bangalore,Cardiology,ICU,28-06-2025,1
B9704,Coimbatore,General Medicine,ICU,14-01-2025,1
B9705,Chennai,Emergency,General,23-11-2025,0
B9706,Chennai,General Medicine,ICU,14-04-2025,1
B9707,Chennai,Pediatrics,ICU,28-09-2025,0
B9708,Chennai,Oncology,ICU,04-08-2025,1
B9709,Bangalore,Emergency,ICU,10-06-2025,1
B9710,Coimbatore,Pediatrics,ICU,22-08-2025,1
B9711,Chennai,Emergency,ICU,11-06-2025,1
B9712,Coimbatore,Orthopedics,General,24-06-2025,1
B9713,Coimbatore,Emergency,General,02-04-2025,0
B9714,Bangalore,Pediatrics,ICU,03-12-2025,1
B9715,Coimbatore,Cardiology,General,28-10-2025,1
B9716,Coimbatore,General Medicine,ICU,09-10-2025,1
B9717,Coimbatore,Orthopedics,General,24-02-2025,0
B9718,Coimbatore,General Medicine,General,22-05-2025,1
B9719,Coimbatore,Cardiology,ICU,17-12-2025,0
B9720,Bangalore,Pediatrics,ICU,21-07-2025,0
B9721,Chennai,Orthopedics,ICU,04-12-2025,1
B9722,Bangalore,Orthopedics,General,05-06-2025,1
B9723,Coimbatore,Pediatrics,ICU,27-01-2025,0
B9724,Coimbatore,Pediatrics,ICU,16-09-2025,1
B9725,Chennai,Cardiology,General,10-10-2025,0
B9726,Bangalore,Cardiology,ICU,10-10-2025,0
B9727,Coimbatore,Oncology,General,01-01-2025,1
B9728,Coimbatore,Cardiology,ICU,07-12-2025,1
B9729,Bangalore,Pediatrics,General,11-06-2025,1
B9730,Coimbatore,Pediatrics,ICU,28-10-2025,1
B9731,Chennai,Pediatrics,ICU,08-04-2025,1
B9732,Chennai,General Medicine,ICU,28-10-2025,0
B9733,Bangalore,General Medicine,ICU,17-02-2025,1
B9734,Chennai,Oncology,General,19-03-2025,0
B9735,Bangalore,Cardiology,General,29-05-2025,0
B9736,Chennai,Orthopedics,General,24-01-2025,1
B9737,Coimbatore,Cardiology,ICU,01-03-2025,1
B9738,Chennai,Oncology,General,04-11-2025,1
B9739,Bangalore,Emergency,General,19-03-2025,1
B9740,Bangalore,Oncology,General,13-07-2025,1
B9741,Coimbatore,Emergency,General,14-09-2025,1
B9742,Bangalore,General Medicine,ICU,07-01-2025,1
B9743,Bangalore,General Medicine,General,06-10-2025,1
B9744,Chennai,General Medicine,ICU,05-02-2025,1
B9745,Bangalore,Cardiology,ICU,19-05-2025,1
B9746,Chennai,Cardiology,ICU,20-02-2025,0
B9747,Chennai,Orthopedics,General,23-12-2025,0
B9748,Coimbatore,Cardiology,General,29-07-2025,1
B9749,Coimbatore,Emergency,ICU,24-01-2025,0
B9750,Coimbatore,General Medicine,ICU,25-06-2025,0
B9751,Chennai,Orthopedics,ICU,11-05-2025,1
B9752,Coimbatore,Oncology,General,01-03-2025,1
B9753,Coimbatore,Emergency,ICU,15-04-2025,1
B9754,Chennai,Cardiology,ICU,17-10-2025,1
B9755,Bangalore,Emergency,ICU,17-01-2025,1
B9756,Coimbatore,Cardiology,ICU,10-04-2025,1
B9757,Coimbatore,General Medicine,ICU,12-12-2025,0
B9758,Coimbatore,Emergency,General,05-06-2025,1
B9759,Bangalore,Orthopedics,ICU,14-09-2025,1
B9760,Coimbatore,Oncology,General,05-05-2025,1
B9761,Chennai,Orthopedics,General,04-08-2025,1
B9762,Coimbatore,Pediatrics,ICU,27-09-2025,1
B9763,Coimbatore,General Medicine,General,05-08-2025,1
B9764,Coimbatore,Pediatrics,General,25-01-2025,1
B9765,Bangalore,Oncology,General,15-09-2025,1
B9766,Bangalore,General Medicine,ICU,21-09-2025,1
B9767,Coimbatore,Cardiology,General,04-05-2025,0
B9768,Bangalore,Cardiology,General,30-08-2025,1
B9769,Bangalore,Oncology,ICU,05-02-2025,0
B9770,Bangalore,Pediatrics,ICU,10-09-2025,1
B9771,Bangalore,Oncology,ICU,24-01-2025,0
B9772,Bangalore,Emergency,General,20-11-2025,1
B9773,Coimbatore,Emergency,General,02-12-2025,0
B9774,Bangalore,Emergency,General,04-02-2025,1
B9775,Coimbatore,Emergency,General,15-01-2025,0
B9776,Chennai,Cardiology,General,03-01-2025,1
B9777,Chennai,Cardiology,General,10-11-2025,0
B9778,Coimbatore,Pediatrics,ICU,02-11-2025,1
B9779,Chennai,Pediatrics,ICU,16-02-2025,1
B9780,Coimbatore,Oncology,ICU,28-07-2025,0
B9781,Coimbatore,Pediatrics,General,19-06-2025,1
B9782,Chennai,Emergency,General,02-12-2025,1
B9783,Chennai,Cardiology,ICU,27-04-2025,1
B9784,Bangalore,Pediatrics,ICU,08-12-2025,1
B9785,Bangalore,Cardiology,ICU,05-12-2025,1
B9786,Chennai,Cardiology,ICU,26-04-2025,0
B9787,Coimbatore,General Medicine,ICU,03-06-2025,0
B9788,Bangalore,Oncology,General,28-05-2025,1
B9789,Bangalore,Cardiology,General,26-03-2025,1
B9790,Bangalore,Emergency,General,10-01-2025,1
B9791,Coimbatore,Cardiology,General,03-04-2025,0
B9792,Coimbatore,Oncology,ICU,09-03-2025,1
B9793,Chennai,Orthopedics,General,08-08-2025,1
B9794,Chennai,Cardiology,ICU,18-05-2025,1
B9795,Coimbatore,Oncology,ICU,23-09-2025,1
B9796,Chennai,Oncology,General,04-12-2025,1
B9797,Bangalore,Pediatrics,General,25-03-2025,1
B9798,Chennai,Emergency,ICU,23-01-2025,1
B9799,Chennai,Cardiology,General,08-07-2025,0
B9800,Coimbatore,Orthopedics,ICU,20-11-2025,0
B9801,Chennai,General Medicine,ICU,26-12-2025,1
B9802,Chennai,Pediatrics,General,13-11-2025,1
B9803,Chennai,Pediatrics,General,01-05-2025,1
B9804,Chennai,Cardiology,ICU,27-09-2025,1
B9805,Coimbatore,Cardiology,ICU,11-10-2025,1
B9806,Bangalore,General Medicine,General,17-08-2025,1
B9807,Bangalore,Cardiology,General,06-12-2025,1
B9808,Chennai,Orthopedics,ICU,23-10-2025,1
B9809,Coimbatore,Emergency,ICU,15-12-2025,0
B9810,Chennai,Pediatrics,ICU,28-01-2025,1
B9811,Coimbatore,Oncology,General,14-07-2025,0
B9812,Chennai,Oncology,General,21-07-2025,1
B9813,Coimbatore,Pediatrics,ICU,13-01-2025,1
B9814,Chennai,General Medicine,ICU,28-10-2025,1
B9815,Bangalore,Pediatrics,General,10-08-2025,1
B9816,Chennai,Oncology,ICU,30-10-2025,1
B9817,Coimbatore,Oncology,ICU,04-04-2025,1
B9818,Coimbatore,Emergency,General,03-12-2025,1
B9819,Chennai,Orthopedics,ICU,23-10-2025,1
B9820,Coimbatore,Emergency,ICU,07-09-2025,0
B9821,Chennai,Orthopedics,ICU,25-04-2025,0
B9822,Coimbatore,Pediatrics,ICU,16-07-2025,1
B9823,Chennai,General Medicine,General,02-01-2025,1
B9824,Coimbatore,Emergency,ICU,12-05-2025,0
B9825,Coimbatore,Cardiology,General,02-01-2025,1
B9826,Chennai,Cardiology,ICU,24-09-2025,1
B9827,Bangalore,Oncology,General,05-07-2025,1
B9828,Chennai,Pediatrics,General,29-04-2025,0
B9829,Coimbatore,Oncology,General,18-05-2025,0
B9830,Coimbatore,Cardiology,General,01-01-2025,1
B9831,Coimbatore,Cardiology,ICU,16-12-2025,0
B9832,Coimbatore,Oncology,General,02-10-2025,0
B9833,Bangalore,General Medicine,General,24-10-2025,0
B9834,Chennai,Cardiology,ICU,26-02-2025,0
B9835,Chennai,General Medicine,ICU,17-01-2025,0
B9836,Bangalore,Emergency,ICU,08-04-2025,1
B9837,Bangalore,Pediatrics,General,27-01-2025,1
B9838,Coimbatore,Pediatrics,ICU,18-06-2025,0
B9839,Bangalore,Oncology,General,19-03-2025,0
B9840,Chennai,Oncology,ICU,15-10-2025,1
B9841,Bangalore,Cardiology,General,24-12-2025,1
B9842,Bangalore,Emergency,ICU,25-04-2025,1
B9843,Chennai,Oncology,ICU,25-04-2025,1
B9844,Bangalore,General Medicine,ICU,02-07-2025,0
B9845,Chennai,Emergency,General,01-11-2025,0
B9846,Coimbatore,General Medicine,General,16-09-2025,0
B9847,Chennai,Oncology,ICU,31-03-2025,0
B9848,Bangalore,Pediatrics,General,28-05-2025,1
B9849,Coimbatore,General Medicine,General,03-01-2025,0
B9850,Coimbatore,Oncology,General,13-08-2025,1
B9851,Coimbatore,Pediatrics,General,12-07-2025,0
B9852,Coimbatore,Cardiology,ICU,10-07-2025,1
B9853,Bangalore,Orthopedics,General,12-04-2025,0
B9854,Chennai,Oncology,ICU,27-05-2025,0
B9855,Coimbatore,Oncology,General,05-04-2025,1
B9856,Chennai,Pediatrics,General,24-06-2025,1
B9857,Bangalore,Pediatrics,General,01-06-2025,1
B9858,Chennai,Oncology,General,15-07-2025,0
B9859,Bangalore,Oncology,General,26-07-2025,0
B9860,Coimbatore,Pediatrics,ICU,08-02-2025,1
B9861,Coimbatore,Pediatrics,ICU,06-07-2025,1
B9862,Bangalore,Orthopedics,General,19-12-2025,1
B9863,Bangalore,Oncology,ICU,02-09-2025,0
B9864,Chennai,Pediatrics,General,15-12-2025,1
B9865,Coimbatore,General Medicine,General,18-05-2025,0
B9866,Coimbatore,Oncology,ICU,28-08-2025,1
B9867,Bangalore,Orthopedics,ICU,21-02-2025,0
B9868,Chennai,Cardiology,General,19-08-2025,1
B9869,Bangalore,Pediatrics,ICU,16-09-2025,1
B9870,Chennai,Oncology,General,05-09-2025,1
B9871,Chennai,Pediatrics,General,23-10-2025,0
B9872,Bangalore,Oncology,General,05-07-2025,1
B9873,Bangalore,Pediatrics,ICU,03-08-2025,1
B9874,Coimbatore,Pediatrics,ICU,16-11-2025,1
B9875,Coimbatore,Emergency,General,12-07-2025,1
B9876,Coimbatore,Emergency,General,24-12-2025,0
B9877,Coimbatore,Orthopedics,General,02-01-2025,0
B9878,Bangalore,Pediatrics,General,06-04-2025,1
B9879,Chennai,Cardiology,General,03-10-2025,1
B9880,Chennai,General Medicine,ICU,14-04-2025,1
B9881,Coimbatore,Cardiology,General,29-01-2025,0
B9882,Chennai,General Medicine,General,11-12-2025,1
B9883,Chennai,General Medicine,ICU,07-08-2025,1
B9884,Chennai,General Medicine,ICU,09-01-2025,1
B9885,Chennai,Orthopedics,ICU,21-08-2025,0
B9886,Bangalore,Cardiology,ICU,26-04-2025,1
B9887,Chennai,Orthopedics,ICU,11-12-2025,1
B9888,Chennai,Oncology,General,11-05-2025,1
B9889,Chennai,General Medicine,General,06-07-2025,1
B9890,Chennai,Pediatrics,General,13-01-2025,0
B9891,Chennai,General Medicine,ICU,08-10-2025,0
B9892,Bangalore,General Medicine,ICU,09-04-2025,1
B9893,Chennai,General Medicine,ICU,05-10-2025,1
B9894,Bangalore,General Medicine,General,21-09-2025,0
B9895,Chennai,Orthopedics,ICU,23-03-2025,1
B9896,Coimbatore,Pediatrics,ICU,08-11-2025,1
B9897,Coimbatore,Emergency,General,28-11-2025,0
B9898,Bangalore,Emergency,ICU,15-08-2025,1
B9899,Coimbatore,Pediatrics,ICU,29-06-2025,0
B9900,Coimbatore,Cardiology,ICU,22-03-2025,0
B9901,Bangalore,Cardiology,General,12-11-2025,1
B9902,Chennai,Oncology,General,04-10-2025,1
B9903,Coimbatore,General Medicine,General,28-07-2025,0
B9904,Coimbatore,Emergency,ICU,10-03-2025,1
B9905,Chennai,General Medicine,ICU,29-03-2025,0
B9906,Chennai,Orthopedics,General,28-01-2025,1
B9907,Coimbatore,Emergency,General,09-06-2025,1
B9908,Coimbatore,Orthopedics,General,20-07-2025,1
B9909,Coimbatore,Emergency,ICU,16-04-2025,1
B9910,Chennai,Orthopedics,General,24-10-2025,1
B9911,Chennai,Orthopedics,General,16-04-2025,1
B9912,Bangalore,Emergency,ICU,09-01-2025,1
B9913,Coimbatore,Oncology,ICU,31-08-2025,1
B9914,Coimbatore,Cardiology,ICU,25-09-2025,1
B9915,Chennai,Oncology,ICU,12-11-2025,0
B9916,Coimbatore,Oncology,General,09-05-2025,1
B9917,Bangalore,General Medicine,ICU,27-11-2025,0
B9918,Coimbatore,Pediatrics,General,27-09-2025,1
B9919,Bangalore,Pediatrics,General,26-09-2025,1
B9920,Coimbatore,Emergency,General,10-09-2025,0
