doctor_id,date,hours_scheduled,hours_utilized
D74,01-07-2025,8,7.9
D44,17-03-2025,8,5
D119,09-02-2025,8,5.7
D129,06-01-2025,8,3.5
D118,07-08-2025,8,7.7
D29,05-11-2025,8,3.3
D148,23-03-2025,8,5.9
D105,08-12-2025,8,4.6
D73,21-12-2025,8,3.3
D34,12-03-2025,8,4.1
D89,26-06-2025,8,7.1
D33,24-11-2025,8,7.7
D19,05-10-2025,8,5.3
D67,26-08-2025,8,3.5
D71,01-12-2025,8,7.8
D28,13-09-2025,8,4.7
D112,28-08-2025,8,3.3
D9,21-02-2025,8,4.6
D9,23-02-2025,8,6.3
D124,06-08-2025,8,4.7
D66,28-10-2025,8,7.5
D106,02-02-2025,8,6.1
D88,16-12-2025,8,4.5
D35,25-08-2025,8,3.6
D102,10-01-2025,8,5.3
D126,30-09-2025,8,3.7
D11,15-11-2025,8,7.7
D20,30-09-2025,8,7.9
D98,07-12-2025,8,3.7
D139,04-05-2025,8,6
D71,20-08-2025,8,4.6
D33,30-07-2025,8,4.9
D51,09-12-2025,8,5.7
D6,13-05-2025,8,4.7
D90,23-03-2025,8,4.8
D148,07-10-2025,8,5.4
D72,09-11-2025,8,3.5
D71,22-11-2025,8,5.7
D76,10-07-2025,8,4.2
D89,02-10-2025,8,4.7
D141,05-08-2025,8,7.4
D85,19-06-2025,8,7.3
D108,24-11-2025,8,3.4
D135,11-05-2025,8,7.1
D146,04-05-2025,8,3.2
D7,19-12-2025,8,5.7
D98,24-12-2025,8,5.5
D102,08-11-2025,8,7.5
D146,16-06-2025,8,3.3
D28,03-07-2025,8,5.1
D84,19-08-2025,8,4.9
D132,11-08-2025,8,6.8
D85,06-03-2025,8,4.3
D77,15-05-2025,8,4.8
D70,11-06-2025,8,4.7
D136,24-09-2025,8,6.1
D6,20-04-2025,8,4.5
D4,22-06-2025,8,5.8
D140,17-06-2025,8,3.4
D20,25-09-2025,8,7.1
D47,04-12-2025,8,3.6
D42,05-01-2025,8,6.9
D115,21-12-2025,8,4.3
D140,18-05-2025,8,3.8
D66,08-03-2025,8,7.2
D148,31-12-2025,8,4.6
D68,25-04-2025,8,3.2
D73,16-09-2025,8,3.6
D30,03-01-2025,8,5.3
D9,01-06-2025,8,4.1
D142,02-12-2025,8,4.3
D116,27-01-2025,8,5.6
D34,13-09-2025,8,7.8
D134,07-06-2025,8,5.7
D143,19-04-2025,8,3.6
D64,05-03-2025,8,4.5
D100,19-11-2025,8,6.9
D137,01-01-2025,8,6.7
D100,23-09-2025,8,7.5
D103,30-10-2025,8,4.7
D49,31-05-2025,8,5.3
D17,31-10-2025,8,6.5
D85,26-09-2025,8,5
D97,10-10-2025,8,3.7
D18,09-03-2025,8,6.3
D96,20-06-2025,8,6.6
D67,04-11-2025,8,4.9
D70,02-09-2025,8,4.5
D28,17-04-2025,8,3.3
D92,14-07-2025,8,5.1
D76,07-10-2025,8,5.4
D80,08-04-2025,8,4.2
D80,10-11-2025,8,7
D137,30-11-2025,8,7.5
D2,22-07-2025,8,4.9
D111,26-05-2025,8,5.2
D122,02-10-2025,8,3.1
D112,09-09-2025,8,3
D75,19-02-2025,8,4.1
D137,14-08-2025,8,3.5
D149,17-02-2025,8,3.6
D137,14-07-2025,8,7.8
D12,03-08-2025,8,6.6
D16,14-06-2025,8,3.3
D143,21-08-2025,8,7.8
D12,31-12-2025,8,3.9
D71,19-07-2025,8,3.2
D25,01-08-2025,8,7.8
D33,02-08-2025,8,3.8
D3,08-02-2025,8,6.5
D95,08-08-2025,8,7.4
D118,07-03-2025,8,3.1
D64,04-02-2025,8,5
D112,04-11-2025,8,3.7
D80,21-04-2025,8,6.4
D92,05-07-2025,8,5.2
D51,06-05-2025,8,5.5
D99,29-12-2025,8,7.5
D28,05-02-2025,8,3.4
D69,03-06-2025,8,3.5
D44,03-06-2025,8,6.5
D148,02-01-2025,8,5.2
D146,03-09-2025,8,4.3
D75,29-05-2025,8,3.1
D9,02-01-2025,8,3.9
D34,30-06-2025,8,5.9
D83,15-12-2025,8,4
D48,14-05-2025,8,5.1
D36,16-05-2025,8,6.8
D102,07-08-2025,8,4
D18,28-06-2025,8,5.1
D59,01-09-2025,8,6.9
D10,18-07-2025,8,7.7
D90,24-05-2025,8,8
D96,23-07-2025,8,3.2
D136,28-10-2025,8,7.6
D97,02-06-2025,8,6.2
D83,25-08-2025,8,6.6
D79,25-02-2025,8,5.8
D39,10-05-2025,8,4.3
D80,15-10-2025,8,3.4
D78,18-06-2025,8,7.4
D7,19-07-2025,8,3.3
D17,29-07-2025,8,3.7
D104,18-03-2025,8,3.2
D125,20-02-2025,8,3.4
D37,18-09-2025,8,7.8
D74,31-03-2025,8,3.3
D144,09-08-2025,8,7.6
D56,20-08-2025,8,5.6
D61,26-12-2025,8,7.6
D33,24-02-2025,8,5.2
D140,15-03-2025,8,3.6
D149,02-07-2025,8,5.7
D5,13-02-2025,8,3.2
D5,03-03-2025,8,6.4
D61,21-11-2025,8,6.1
D125,05-02-2025,8,5.7
D30,10-03-2025,8,3.6
D22,02-02-2025,8,7.4
D96,12-09-2025,8,3.6
D23,11-09-2025,8,4.1
D114,30-09-2025,8,7.6
D136,20-08-2025,8,7.2
D122,30-08-2025,8,3.6
D90,06-11-2025,8,3.6
D51,10-11-2025,8,5.1
D25,08-10-2025,8,7.4
D71,04-02-2025,8,6.8
D143,18-02-2025,8,5.4
D94,22-03-2025,8,3.4
D38,16-12-2025,8,6.3
D137,07-11-2025,8,6.9
D111,01-11-2025,8,6.1
D70,23-07-2025,8,4.6
D131,09-03-2025,8,7.7
D49,02-04-2025,8,7.2
D116,05-04-2025,8,7.7
D29,20-03-2025,8,7
D149,06-10-2025,8,6
D150,19-11-2025,8,5.9
D6,17-11-2025,8,7.9
D109,04-07-2025,8,6.1
D19,30-12-2025,8,7.7
D48,09-06-2025,8,4.2
D17,06-04-2025,8,5.5
D121,20-12-2025,8,4.5
D120,12-09-2025,8,7.4
D34,06-07-2025,8,6.6
D86,10-06-2025,8,7.5
D111,27-02-2025,8,3.5
D103,20-05-2025,8,3.7
D130,31-07-2025,8,4.9
D120,11-02-2025,8,6.4
D87,21-05-2025,8,5.9
D131,24-04-2025,8,3.4
D38,11-11-2025,8,4.5
D84,13-12-2025,8,6.7
D61,04-07-2025,8,3
D32,23-08-2025,8,3
D17,30-03-2025,8,4.3
D47,01-02-2025,8,6.1
D95,20-07-2025,8,5.1
D128,02-12-2025,8,5.5
D28,03-12-2025,8,6.8
D87,31-01-2025,8,4.6
D107,08-09-2025,8,3.1
D117,02-09-2025,8,3.7
D23,16-07-2025,8,6.7
D116,15-07-2025,8,3.6
D144,10-11-2025,8,3.2
D1,07-05-2025,8,6.9
D94,07-08-2025,8,6.9
D102,25-08-2025,8,4.7
D39,30-12-2025,8,7.5
D65,05-08-2025,8,6.9
D74,13-06-2025,8,4.2
D72,28-05-2025,8,7.6
D120,04-09-2025,8,5.2
D11,15-04-2025,8,7.3
D1,22-03-2025,8,5.1
D51,30-09-2025,8,6
D107,13-07-2025,8,5.5
D126,11-11-2025,8,3.7
D106,04-04-2025,8,5.4
D145,19-01-2025,8,6.1
D46,04-02-2025,8,7.7
D109,27-10-2025,8,5
D90,15-12-2025,8,5.2
D147,28-08-2025,8,7.5
D127,18-10-2025,8,3.1
D111,12-02-2025,8,6.8
D134,13-01-2025,8,4.2
D135,24-02-2025,8,4.1
D107,19-09-2025,8,7.6
D148,25-01-2025,8,5.1
D66,26-02-2025,8,6.4
D36,28-06-2025,8,7.9
D1,17-02-2025,8,5.2
D58,17-02-2025,8,6.1
D99,22-08-2025,8,4.8
D126,24-04-2025,8,7.9
D107,27-12-2025,8,7.8
D133,21-06-2025,8,5
D112,09-02-2025,8,6.1
D58,07-12-2025,8,3.3
D46,15-07-2025,8,4.6
D33,19-11-2025,8,7.5
D39,23-08-2025,8,7.7
D71,07-08-2025,8,8
D1,03-07-2025,8,7
D8,18-04-2025,8,7.5
D28,03-06-2025,8,3.9
D96,22-01-2025,8,5.1
D142,31-05-2025,8,3.7
D78,20-08-2025,8,6.8
D99,09-05-2025,8,6.7
D15,01-01-2025,8,7.5
D86,19-02-2025,8,8
D43,05-01-2025,8,4
D66,08-09-2025,8,3.7
D71,07-03-2025,8,6.2
D79,19-01-2025,8,3.8
D13,14-02-2025,8,3.5
D129,16-04-2025,8,5
D25,15-08-2025,8,5.9
D19,18-05-2025,8,7.9
D15,03-08-2025,8,3.8
D126,16-05-2025,8,5.4
D98,07-04-2025,8,4.9
D114,11-01-2025,8,3.5
D70,30-04-2025,8,4.3
D39,14-09-2025,8,4.5
D115,31-10-2025,8,5.2
D61,13-04-2025,8,3.4
D139,23-05-2025,8,3
D139,30-10-2025,8,6.9
D5,28-07-2025,8,7.7
D91,15-11-2025,8,6.9
D119,01-05-2025,8,5.1
D90,20-05-2025,8,5.7
D138,28-08-2025,8,3.4
D119,25-03-2025,8,5.9
D22,12-06-2025,8,7.9
D31,22-11-2025,8,7
D11,05-02-2025,8,5
D24,01-08-2025,8,3.3
D113,25-10-2025,8,6.8
D21,06-04-2025,8,7.7
D51,03-12-2025,8,5.7
D124,03-03-2025,8,5.4
D142,10-02-2025,8,3.2
D41,14-02-2025,8,5.1
D96,02-10-2025,8,3.7
D85,26-07-2025,8,3.1
D94,26-12-2025,8,5.1
D125,21-05-2025,8,4.6
D123,08-04-2025,8,5.9
D108,07-09-2025,8,7.2
D59,08-02-2025,8,3.4
D91,25-08-2025,8,4.6
D87,04-10-2025,8,3.5
D144,15-10-2025,8,4.5
D3,15-08-2025,8,5.7
D121,29-03-2025,8,6.5
D4,22-06-2025,8,7.8
D83,25-07-2025,8,4.5
D13,30-05-2025,8,7.3
D44,30-01-2025,8,7.6
D14,19-10-2025,8,6.2
D24,08-09-2025,8,4.1
D78,30-08-2025,8,4.9
D38,14-12-2025,8,5.1
D20,07-04-2025,8,7.6
D2,11-02-2025,8,5.7
D137,03-01-2025,8,4.7
D23,12-04-2025,8,4.4
D55,28-07-2025,8,4.3
D98,22-03-2025,8,3.7
D114,08-03-2025,8,3.5
D103,22-10-2025,8,3.2
D40,21-02-2025,8,7.7
D147,11-06-2025,8,3.1
D66,21-02-2025,8,3.1
D2,09-05-2025,8,7.5
D97,22-01-2025,8,7.1
D82,13-06-2025,8,3.7
D118,24-05-2025,8,8
D10,19-06-2025,8,4.3
D120,19-09-2025,8,3.5
D8,10-02-2025,8,3.8
D131,21-02-2025,8,3.3
D77,30-10-2025,8,3.7
D19,11-03-2025,8,4
D78,05-01-2025,8,5.5
D107,01-09-2025,8,7.9
D36,22-06-2025,8,6.3
D11,12-09-2025,8,3.2
D65,14-03-2025,8,7.6
D132,17-09-2025,8,5.9
D92,01-10-2025,8,3.4
D70,24-06-2025,8,3.1
D30,04-06-2025,8,8
D130,20-01-2025,8,4.3
D77,24-11-2025,8,3.9
D150,25-11-2025,8,7.1
D106,08-05-2025,8,7.9
D80,30-08-2025,8,7.4
D100,21-02-2025,8,6
D141,16-03-2025,8,6.6
D148,23-05-2025,8,6.1
D11,30-08-2025,8,6.8
D38,10-05-2025,8,5.9
D61,23-03-2025,8,7
D25,30-11-2025,8,5.4
D41,10-02-2025,8,5.7
D139,15-10-2025,8,5.1
D57,06-01-2025,8,7.7
D150,08-03-2025,8,3.7
D41,15-04-2025,8,7.4
D16,28-02-2025,8,3.7
D34,15-02-2025,8,5.8
D47,09-09-2025,8,3.8
D123,13-11-2025,8,7.7
D70,01-03-2025,8,7
D88,14-12-2025,8,7.4
D82,07-01-2025,8,4
D85,31-10-2025,8,3.8
D30,06-05-2025,8,6.9
D51,31-12-2025,8,3
D147,02-11-2025,8,3
D83,08-12-2025,8,6.6
D12,23-05-2025,8,3.2
D138,28-04-2025,8,7.5
D57,22-09-2025,8,4.9
D105,20-03-2025,8,7.7
D106,05-12-2025,8,6.3
D76,23-09-2025,8,4.8
D50,15-07-2025,8,3.9
D54,10-09-2025,8,3.9
D37,05-08-2025,8,3.5
D128,15-12-2025,8,4.5
D135,23-10-2025,8,4.4
D114,22-01-2025,8,6.8
D29,16-01-2025,8,5.8
D21,17-05-2025,8,3.6
D86,26-07-2025,8,6.3
D51,19-08-2025,8,4.1
D144,16-05-2025,8,4.1
D48,06-11-2025,8,5.4
D103,05-02-2025,8,6.4
D12,13-04-2025,8,3.2
D89,23-07-2025,8,6.5
D87,30-07-2025,8,4.1
D21,29-03-2025,8,6.9
D120,27-06-2025,8,5.2
D42,14-11-2025,8,6.2
D100,02-03-2025,8,6.9
D21,18-01-2025,8,3.6
D68,16-02-2025,8,7.8
D128,20-07-2025,8,7.5
D49,04-04-2025,8,5.3
D57,06-01-2025,8,7.2
D78,20-01-2025,8,5.7
D142,31-10-2025,8,5.3
D56,09-02-2025,8,3.7
D86,12-02-2025,8,5
D122,11-03-2025,8,4.4
D132,05-09-2025,8,4.3
D89,17-08-2025,8,4.6
D100,26-08-2025,8,4.2
D36,02-03-2025,8,3.8
D7,02-11-2025,8,4.1
D128,05-01-2025,8,4.6
D32,01-12-2025,8,5.8
D74,09-11-2025,8,5.2
D104,24-06-2025,8,8
D118,30-04-2025,8,6.1
D49,07-02-2025,8,7.8
D88,08-09-2025,8,3.5
D78,27-01-2025,8,3.8
D45,10-06-2025,8,7.8
D126,23-06-2025,8,5.7
D41,05-07-2025,8,6.4
D133,18-09-2025,8,5.8
D145,03-11-2025,8,4.1
D125,23-05-2025,8,5.3
D85,07-08-2025,8,7.3
D103,10-04-2025,8,4.9
D69,31-03-2025,8,7.1
D111,19-11-2025,8,4.7
D8,28-10-2025,8,3.8
D70,23-12-2025,8,4.1
D150,18-07-2025,8,6.2
D112,21-02-2025,8,3.9
D66,29-05-2025,8,4
D121,26-09-2025,8,3.5
D146,26-04-2025,8,7.2
D54,15-10-2025,8,5.7
D45,11-10-2025,8,6.8
D42,29-09-2025,8,6.2
D59,28-08-2025,8,8
D110,06-05-2025,8,3.4
D109,14-06-2025,8,4.1
D76,07-01-2025,8,7.5
D79,06-03-2025,8,7.8
D142,08-04-2025,8,5.6
D74,20-10-2025,8,5.2
D6,11-10-2025,8,3.3
D141,13-01-2025,8,4.8
D10,21-03-2025,8,6.5
D37,21-09-2025,8,7.9
D86,05-01-2025,8,5.2
D27,04-05-2025,8,7.9
D43,04-02-2025,8,5.2
D55,13-11-2025,8,6.9
D77,08-11-2025,8,7.9
D53,11-12-2025,8,7.2
D139,09-05-2025,8,3.2
D8,02-07-2025,8,7.3
D66,12-01-2025,8,5.2
D86,20-12-2025,8,7.5
D21,20-10-2025,8,4.8
D67,10-01-2025,8,7.3
D84,14-11-2025,8,4.8
D49,24-01-2025,8,8
D106,07-11-2025,8,5.8
D130,07-06-2025,8,4.9
D123,20-01-2025,8,4.4
D24,18-04-2025,8,4.9
D15,25-11-2025,8,6.1
D61,11-10-2025,8,5
D3,29-09-2025,8,3.2
D9,12-01-2025,8,4.1
D44,18-04-2025,8,5.2
D13,22-08-2025,8,7.6
D65,02-04-2025,8,5.4
D116,11-05-2025,8,4.6
D121,18-04-2025,8,4.4
D43,25-02-2025,8,4.6
D103,27-07-2025,8,5.5
D6,12-02-2025,8,4.7
D118,02-12-2025,8,7
D144,16-08-2025,8,7
D9,17-05-2025,8,6.4
D59,31-05-2025,8,5.9
D35,19-12-2025,8,5.1
D40,22-05-2025,8,6
D13,22-02-2025,8,4.9
D95,08-02-2025,8,6.4
D121,06-03-2025,8,7.1
D135,14-02-2025,8,4.9
D122,21-02-2025,8,7.5
D68,17-07-2025,8,5.1
D3,27-02-2025,8,4.1
D100,22-09-2025,8,7
D16,25-09-2025,8,5.9
D31,10-08-2025,8,7.5
D21,02-04-2025,8,6.7
D71,25-11-2025,8,6.8
D148,20-08-2025,8,7.6
D58,25-05-2025,8,4.6
D97,03-03-2025,8,3.4
D120,28-03-2025,8,4.9
D134,23-04-2025,8,5.8
D66,01-02-2025,8,3.4
D5,26-11-2025,8,4.2
D92,10-08-2025,8,4.5
D2,30-03-2025,8,4.4
D107,28-11-2025,8,5.2
D76,02-07-2025,8,5.6
D128,04-10-2025,8,5.5
D63,07-07-2025,8,3.8
D113,05-10-2025,8,4.7
D123,26-08-2025,8,7.5
D74,02-09-2025,8,5.8
D144,15-01-2025,8,3.2
D18,02-09-2025,8,4.2
D42,25-12-2025,8,7
D55,29-03-2025,8,7.9
D25,02-04-2025,8,7.7
D81,07-09-2025,8,4.9
D9,09-04-2025,8,3
D63,04-12-2025,8,6.8
D47,20-01-2025,8,4.1
D73,17-04-2025,8,5
D29,22-12-2025,8,5.5
D121,18-02-2025,8,3.2
D39,15-10-2025,8,4.9
D108,11-10-2025,8,5.9
D50,23-02-2025,8,6.8
D64,30-01-2025,8,5.2
D87,02-08-2025,8,6.3
D15,14-05-2025,8,7.9
D121,26-03-2025,8,5.2
D68,02-05-2025,8,5.1
D41,02-05-2025,8,5.5
D75,14-12-2025,8,6.1
D86,17-05-2025,8,5
D87,04-06-2025,8,7
D106,12-12-2025,8,7.5
D67,05-01-2025,8,5
D76,17-09-2025,8,6
D75,22-12-2025,8,4.8
D66,16-05-2025,8,7.2
D26,17-06-2025,8,7.3
D80,26-09-2025,8,3.4
D129,17-06-2025,8,7.9
D61,27-04-2025,8,5.1
D4,14-08-2025,8,7.1
D96,05-07-2025,8,6.3
D143,31-03-2025,8,5.3
D76,10-03-2025,8,6.1
D130,08-01-2025,8,3.4
D54,29-03-2025,8,5.1
D13,10-11-2025,8,6.5
D87,15-03-2025,8,3.8
D69,11-08-2025,8,7.4
D130,12-10-2025,8,6.1
D55,13-06-2025,8,6.4
D10,02-12-2025,8,6.3
D58,31-03-2025,8,6.8
D40,09-05-2025,8,7
D86,24-05-2025,8,7.4
D115,04-10-2025,8,3.5
D89,20-07-2025,8,6
D138,21-02-2025,8,6.2
D34,16-12-2025,8,8
D65,12-11-2025,8,7
D69,28-10-2025,8,5.3
D62,16-06-2025,8,6.7
D121,05-11-2025,8,4.2
D121,22-02-2025,8,3.6
D75,08-09-2025,8,7.9
D124,02-05-2025,8,5.7
D124,05-04-2025,8,5.6
D84,15-01-2025,8,4.5
D23,22-11-2025,8,6.3
D87,12-07-2025,8,4.5
D39,26-12-2025,8,6.5
D48,18-02-2025,8,4.8
D82,04-03-2025,8,4.7
D130,03-06-2025,8,5.2
D121,20-08-2025,8,5.8
D88,20-11-2025,8,3.5
D130,16-12-2025,8,3.8
D80,05-11-2025,8,4.6
D58,02-11-2025,8,6.6
D125,02-03-2025,8,4.7
D138,07-03-2025,8,3.5
D30,08-10-2025,8,7
D120,10-12-2025,8,5.6
D10,11-07-2025,8,4.2
D126,09-04-2025,8,7.3
D20,27-04-2025,8,6.6
D99,26-11-2025,8,8
D79,03-01-2025,8,8
D80,10-03-2025,8,7.1
D42,28-04-2025,8,4.7
D135,22-07-2025,8,3.9
D55,14-09-2025,8,7.1
D111,09-05-2025,8,3.6
D86,18-03-2025,8,4
D15,21-11-2025,8,3.4
D108,17-04-2025,8,5.8
D72,21-04-2025,8,6.4
D106,08-06-2025,8,6.8
D5,07-05-2025,8,5.5
D71,12-12-2025,8,4.4
D79,03-04-2025,8,7.9
D65,12-05-2025,8,7.2
D122,10-12-2025,8,4.3
D146,23-05-2025,8,7.9
D40,07-03-2025,8,7.5
D13,03-03-2025,8,4.8
D143,03-04-2025,8,7.7
D23,23-12-2025,8,6.2
D66,19-02-2025,8,5.2
D34,23-10-2025,8,6.3
D77,10-07-2025,8,3.2
D113,25-02-2025,8,6.3
D26,28-09-2025,8,3.1
D134,09-03-2025,8,3.2
D77,22-09-2025,8,4.7
D40,16-10-2025,8,3.8
D60,16-11-2025,8,5.3
D79,25-08-2025,8,5.2
D39,18-07-2025,8,5.6
D70,09-10-2025,8,6.5
D73,28-06-2025,8,5.3
D144,31-10-2025,8,4.7
D100,22-01-2025,8,5.8
D33,19-04-2025,8,7.3
D96,05-05-2025,8,4.2
D122,29-10-2025,8,4.1
D25,23-03-2025,8,5.6
D26,24-10-2025,8,5.1
D22,14-08-2025,8,3.4
D101,22-05-2025,8,6
D65,18-11-2025,8,7.4
D116,22-03-2025,8,6.2
D145,10-03-2025,8,5.5
D57,13-03-2025,8,7
D108,14-03-2025,8,5.6
D96,09-02-2025,8,3.9
D117,21-08-2025,8,4.3
D46,08-07-2025,8,5.6
D43,04-01-2025,8,5.3
D113,27-02-2025,8,7.6
D9,15-01-2025,8,5.2
D99,15-04-2025,8,7.4
D105,27-01-2025,8,7.4
D32,18-01-2025,8,6.2
D117,10-04-2025,8,5.8
D39,26-06-2025,8,5.4
D52,02-05-2025,8,4.3
D57,13-01-2025,8,3.1
D71,02-06-2025,8,6.4
D113,08-07-2025,8,3.4
D109,19-12-2025,8,5.8
D141,21-02-2025,8,3.7
D9,17-01-2025,8,5.2
D40,14-04-2025,8,7.6
D128,05-06-2025,8,5.9
D18,21-05-2025,8,4
D6,14-02-2025,8,6.7
D119,29-08-2025,8,7.2
D48,21-04-2025,8,4.3
D104,15-03-2025,8,6.9
D2,30-08-2025,8,5.1
D76,10-01-2025,8,3.4
D2,01-05-2025,8,7.5
D81,29-06-2025,8,3.1
D44,17-10-2025,8,5.5
D106,22-06-2025,8,4.2
D110,05-08-2025,8,4.1
D69,06-11-2025,8,3.6
D61,05-04-2025,8,3.9
D36,01-01-2025,8,7.4
D143,15-02-2025,8,5.1
D81,08-07-2025,8,7.7
D28,14-06-2025,8,6.2
D49,31-07-2025,8,4.8
D13,14-12-2025,8,7
D87,11-08-2025,8,7.8
D60,23-09-2025,8,6.5
D106,10-09-2025,8,7
D91,07-12-2025,8,5.5
D79,31-12-2025,8,4.3
D143,12-10-2025,8,6.3
D65,17-07-2025,8,6.8
D97,20-09-2025,8,6.3
D53,08-01-2025,8,5.2
D90,06-02-2025,8,6.5
D84,22-08-2025,8,7
D104,30-07-2025,8,3.7
D137,15-06-2025,8,3.6
D146,15-02-2025,8,5
D17,28-04-2025,8,4.4
D48,01-06-2025,8,5.5
D92,10-06-2025,8,4
D103,12-05-2025,8,3.4
D131,11-04-2025,8,7.4
D73,09-11-2025,8,4.4
D121,04-08-2025,8,3.8
D24,18-05-2025,8,5.8
D57,04-09-2025,8,5.9
D75,17-04-2025,8,3.3
D30,15-02-2025,8,7.4
D120,01-03-2025,8,4.3
D68,11-06-2025,8,4.9
D124,27-04-2025,8,3.9
D53,30-05-2025,8,4.5
D26,10-07-2025,8,6.4
D81,21-06-2025,8,4.9
D41,21-04-2025,8,3.2
D70,08-04-2025,8,4.8
D122,12-01-2025,8,4
D75,07-10-2025,8,5
D63,13-05-2025,8,3.3
D89,30-06-2025,8,3.4
D45,13-09-2025,8,5.5
D124,01-04-2025,8,6.5
D145,30-08-2025,8,6.9
D5,01-03-2025,8,3.2
D147,11-04-2025,8,7.7
D121,31-08-2025,8,7
D77,30-09-2025,8,4.3
D58,04-09-2025,8,7.8
D131,06-04-2025,8,3.1
D2,30-10-2025,8,4
D128,21-07-2025,8,3.7
D40,31-12-2025,8,6.2
D63,25-02-2025,8,6.7
D96,26-04-2025,8,3.6
D51,25-09-2025,8,5.2
D83,30-07-2025,8,5.1
D9,06-06-2025,8,3.1
D125,16-11-2025,8,4.3
D115,03-05-2025,8,5
D142,24-12-2025,8,6.7
D63,30-12-2025,8,5.7
D148,28-01-2025,8,7.8
D142,18-03-2025,8,3.8
D39,22-08-2025,8,4.3
D143,25-11-2025,8,5.3
D92,16-09-2025,8,4.4
D135,16-12-2025,8,7.5
D78,02-12-2025,8,6.7
D131,15-08-2025,8,6.6
D68,28-04-2025,8,6.4
D139,05-05-2025,8,7
D130,02-11-2025,8,6.2
D85,03-03-2025,8,7.7
D14,02-05-2025,8,7
D77,29-09-2025,8,4.7
D146,26-09-2025,8,3.5
D40,25-12-2025,8,7.8
D32,05-09-2025,8,6.3
D36,14-12-2025,8,6.1
D43,02-10-2025,8,7
D98,31-01-2025,8,6.8
D29,14-03-2025,8,7
D76,07-07-2025,8,7.5
D82,02-11-2025,8,6.7
D34,16-02-2025,8,3
D28,23-06-2025,8,6.8
D6,18-08-2025,8,4.7
D53,11-07-2025,8,4.5
D11,17-09-2025,8,5.6
D143,23-04-2025,8,7.1
D88,11-01-2025,8,7.5
D23,27-08-2025,8,3.6
D69,09-06-2025,8,5.4
D131,04-04-2025,8,5.6
D51,13-11-2025,8,5.3
D20,30-01-2025,8,4.1
D86,18-08-2025,8,3.8
D112,19-05-2025,8,3.4
D123,26-08-2025,8,4.6
D39,27-07-2025,8,3.2
D94,19-11-2025,8,4.9
D102,28-12-2025,8,5.9
D74,26-09-2025,8,5
D122,20-10-2025,8,5.1
D104,15-03-2025,8,7
D112,30-01-2025,8,5.9
D123,10-12-2025,8,3.7
D106,15-10-2025,8,5
D141,13-02-2025,8,7.9
D46,24-06-2025,8,7.2
D133,14-10-2025,8,3.4
D77,29-08-2025,8,7.2
D13,02-05-2025,8,5.4
D102,06-12-2025,8,7.4
D51,28-02-2025,8,3.8
D13,16-02-2025,8,5.3
D63,25-05-2025,8,7.5
D54,10-08-2025,8,6.8
D138,07-09-2025,8,4.1
D13,22-03-2025,8,7.4
D44,04-09-2025,8,7.5
D27,11-09-2025,8,7
D57,05-10-2025,8,4.2
D50,06-11-2025,8,7.1
D62,25-03-2025,8,5.3
D125,16-11-2025,8,7.1
D11,07-10-2025,8,4.9
D8,02-10-2025,8,3.1
D99,10-08-2025,8,7.8
D48,12-04-2025,8,5.8
D64,21-09-2025,8,5.1
D123,15-08-2025,8,3.6
D53,01-11-2025,8,4
D149,03-11-2025,8,6.7
D9,16-11-2025,8,5.5
D23,11-07-2025,8,6.1
D92,15-01-2025,8,7.6
D4,11-04-2025,8,3.5
D130,07-01-2025,8,4.9
D76,04-02-2025,8,7.2
D146,05-03-2025,8,3.9
D56,17-08-2025,8,6.9
D140,10-09-2025,8,6
D52,15-01-2025,8,5.1
D84,29-12-2025,8,6.4
D45,18-12-2025,8,7.8
D53,06-06-2025,8,3.6
D113,27-05-2025,8,3.6
D127,29-04-2025,8,6.5
D105,02-01-2025,8,6.4
D32,24-12-2025,8,6.1
D122,15-05-2025,8,5.6
D84,06-06-2025,8,3.8
D101,11-05-2025,8,4.1
D89,14-08-2025,8,6.1
D93,25-12-2025,8,3.3
D40,28-05-2025,8,3.5
D87,11-01-2025,8,7.6
D36,02-06-2025,8,5.8
D111,06-04-2025,8,3.3
D149,28-03-2025,8,4.9
D127,24-03-2025,8,7
D103,02-06-2025,8,6.3
D4,24-03-2025,8,3.3
D106,04-02-2025,8,4.9
D140,21-03-2025,8,6.5
D28,03-08-2025,8,4
D81,19-01-2025,8,4.6
D74,24-02-2025,8,5.7
D62,29-12-2025,8,7.4
D41,07-07-2025,8,4.6
D66,19-12-2025,8,7.7
D19,07-11-2025,8,8
D4,09-07-2025,8,5.1
D111,26-09-2025,8,7.9
D86,17-09-2025,8,3.6
D110,13-10-2025,8,5.5
D43,03-04-2025,8,5.9
D141,16-02-2025,8,4.2
D28,06-02-2025,8,6.3
D134,10-08-2025,8,5
D134,11-03-2025,8,3.3
D95,30-06-2025,8,6.4
D5,20-01-2025,8,4.2
D102,05-07-2025,8,4.4
D97,07-09-2025,8,4
D31,16-09-2025,8,7
D72,30-01-2025,8,5.2
D56,28-03-2025,8,3.4
D30,05-11-2025,8,7
D103,17-05-2025,8,4.2
D44,08-09-2025,8,4.4
D59,25-07-2025,8,4.1
D84,13-01-2025,8,4.8
D104,25-12-2025,8,5.9
D43,28-06-2025,8,6.1
D37,28-12-2025,8,3.4
D108,07-09-2025,8,4.2
D39,03-03-2025,8,6.6
D142,21-02-2025,8,3.1
D149,06-10-2025,8,6.9
D139,06-12-2025,8,6.7
D95,10-05-2025,8,6.7
